dataset,shared_label,source_url,split,image_id,local_path,download_status
PlantVillage,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Septoria_leaf_spot/6d8ec33d-fbf6-433d-acd9-feaa72ab839a___Matt.S_CG%207609.JPG,test,image_0308,/content/selected_images/PlantVillage/test/tomato_septoria_leaf_spot/image_0308.jpg,cached
PlantVillage,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Septoria_leaf_spot/b9e8cc21-e046-44a4-a393-a6c2190cc022___JR_Sept.L.S%202511.JPG,train,image_0309,/content/selected_images/PlantVillage/train/tomato_septoria_leaf_spot/image_0309.jpg,cached
PlantVillage,tomato_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___healthy/d15336df-9f16-4f8b-805f-d74f27af2735___RS_HL%209723.JPG,train,image_0310,/content/selected_images/PlantVillage/train/tomato_healthy/image_0310.jpg,cached
PlantVillage,tomato_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___healthy/7f80c0af-c88f-40ec-be87-14d7595248d8___RS_HL%209721.JPG,train,image_0311,/content/selected_images/PlantVillage/train/tomato_healthy/image_0311.jpg,cached
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Early%20blight%20leaf/Diseased-Tomato-Plant.jpg,train,image_0312,/content/selected_images/PlantDoc/train/tomato_early_blight/image_0312.jpg,cached
PlantDoc,tomato_late_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20late%20blight/F%25294.jpg,train,image_0313,/content/selected_images/PlantDoc/train/tomato_late_blight/image_0313.jpg,cached
PlantDoc,tomato_leaf_mould,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/Leaf%2Bmold%2Btomato%2B%2525282%252529.JPG.jpg,train,image_0314,/content/selected_images/PlantDoc/train/tomato_leaf_mould/image_0314.jpg,cached
PlantVillage,pepper_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___Bacterial_spot/88567f21-a54a-44bb-a572-e3b1c14c3832___JR_B.Spot%203156.JPG,train,image_0315,/content/selected_images/PlantVillage/train/pepper_leaf_spot/image_0315.jpg,cached
PlantDoc,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Septoria%20leaf%20spot/septoria_tom_seedlings5x1200.jpg,train,image_0316,/content/selected_images/PlantDoc/train/tomato_septoria_leaf_spot/image_0316.jpg,cached
PlantVillage,tomato_bacterial_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Bacterial_spot/f6bb2bc6-ce10-4b4c-a02d-5540bb42fae6___GCREC_Bact.Sp%203439.JPG,train,image_0317,/content/selected_images/PlantVillage/train/tomato_bacterial_spot/image_0317.jpg,cached
PlantVillage,tomato_early_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Early_blight/2b7c8b0d-d906-4c93-9dc4-554ae46a3ec3___RS_Erly.B%207825.JPG,train,image_0318,/content/selected_images/PlantVillage/train/tomato_early_blight/image_0318.jpg,cached
PlantDoc,tomato_leaf_mould,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/tomato-gray-leaf-spot.jpg,train,image_0319,/content/selected_images/PlantDoc/train/tomato_leaf_mould/image_0319.jpg,cached
PlantVillage,pepper_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___Bacterial_spot/e1a8a7b1-5e9a-4da0-a894-9d83821b0d01___NREC_B.Spot%209170.JPG,train,image_0320,/content/selected_images/PlantVillage/train/pepper_leaf_spot/image_0320.jpg,cached
PlantVillage,tomato_early_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Early_blight/18a21f42-8794-4665-8174-b0ccd3758af8___RS_Erly.B%207650.JPG,train,image_0321,/content/selected_images/PlantVillage/train/tomato_early_blight/image_0321.jpg,cached
PlantVillage,tomato_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___healthy/4ed0a372-fe3d-49a6-82a1-2e904e6c66e3___GH_HL%20Leaf%20200.JPG,train,image_0322,/content/selected_images/PlantVillage/train/tomato_healthy/image_0322.jpg,cached
PlantVillage,tomato_late_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Late_blight/eb5d32dd-f958-422e-acae-d68ec83e0408___RS_Late.B%206455.JPG,train,image_0323,/content/selected_images/PlantVillage/train/tomato_late_blight/image_0323.jpg,cached
PlantVillage,tomato_leaf_mould,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Leaf_Mold/876b7bac-c03b-468e-a7c8-67a3c2ba2526___Crnl_L.Mold%206646.JPG,train,image_0324,/content/selected_images/PlantVillage/train/tomato_leaf_mould/image_0324.jpg,cached
PlantVillage,tomato_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___healthy/a5de43e7-fc2f-4a14-a8e6-c0f2f94c84f1___GH_HL%20Leaf%20434.JPG,test,image_0325,/content/selected_images/PlantVillage/test/tomato_healthy/image_0325.jpg,cached
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Early%20blight%20leaf/early-blight-2x.jpg,train,image_0326,/content/selected_images/PlantDoc/train/tomato_early_blight/image_0326.jpg,cached
PlantVillage,tomato_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___healthy/5300bf32-485d-4978-9099-3175fb666da8___GH_HL%20Leaf%20475.JPG,train,image_0327,/content/selected_images/PlantVillage/train/tomato_healthy/image_0327.jpg,cached
PlantVillage,tomato_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___healthy/050e7bff-2f2d-4c92-9422-05ce93f1d5a9___RS_HL%200097.JPG,train,image_0328,/content/selected_images/PlantVillage/train/tomato_healthy/image_0328.jpg,cached
PlantVillage,pepper_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___healthy/a0140b14-8370-4c95-9195-cdb779122dd7___JR_HL%207580.JPG,train,image_0329,/content/selected_images/PlantVillage/train/pepper_healthy/image_0329.jpg,cached
PlantDoc,tomato_leaf_mould,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/leaf_mold1.jpg,test,image_0330,/content/selected_images/PlantDoc/test/tomato_leaf_mould/image_0330.jpg,cached
PlantVillage,tomato_bacterial_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Bacterial_spot/0a64655c-4052-4e5f-a696-2a6cf25d10c9___GCREC_Bact.Sp%206017.JPG,train,image_0331,/content/selected_images/PlantVillage/train/tomato_bacterial_spot/image_0331.jpg,cached
PlantVillage,tomato_late_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Late_blight/40161a9a-7473-4496-9267-99a451276868___RS_Late.B%205021.JPG,train,image_0332,/content/selected_images/PlantVillage/train/tomato_late_blight/image_0332.jpg,cached
PlantDoc,tomato_bacterial_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20bacterial%20spot/tomato_bacterial-speck_03_zoom.jpg,test,image_0333,/content/selected_images/PlantDoc/test/tomato_bacterial_spot/image_0333.jpg,cached
PlantVillage,tomato_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___healthy/f4eb7211-c823-4d1c-bb69-a74a123a2d05___RS_HL%200112.JPG,train,image_0334,/content/selected_images/PlantVillage/train/tomato_healthy/image_0334.jpg,cached
PlantDoc,tomato_leaf_mould,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/IMG_1261.jpg,train,image_0335,/content/selected_images/PlantDoc/train/tomato_leaf_mould/image_0335.jpg,cached
PlantVillage,tomato_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___healthy/80e6c399-040d-426f-94d9-8fb720b3836d___RS_HL%200333.JPG,test,image_0336,/content/selected_images/PlantVillage/test/tomato_healthy/image_0336.jpg,cached
PlantVillage,tomato_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___healthy/6ca96968-d8cd-4849-a0d5-0784e585d768___RS_HL%200302.JPG,train,image_0337,/content/selected_images/PlantVillage/train/tomato_healthy/image_0337.jpg,cached
PlantVillage,pepper_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___healthy/34e28d62-4a58-4090-8454-e060a48c195c___JR_HL%208082.JPG,test,image_0338,/content/selected_images/PlantVillage/test/pepper_healthy/image_0338.jpg,cached
PlantDoc,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/test/Tomato%20Septoria%20leaf%20spot/55830b60a7cf2.image.jpg,train,image_0339,/content/selected_images/PlantDoc/train/tomato_septoria_leaf_spot/image_0339.jpg,cached
PlantVillage,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Septoria_leaf_spot/40373753-a07a-4ccf-b844-3324278d2b54___Keller.St_CG%201903.JPG,train,image_0340,/content/selected_images/PlantVillage/train/tomato_septoria_leaf_spot/image_0340.jpg,cached
PlantVillage,pepper_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___Bacterial_spot/73ef1d83-6ac0-4955-938a-fca94432814b___JR_B.Spot%203148.JPG,train,image_0341,/content/selected_images/PlantVillage/train/pepper_leaf_spot/image_0341.jpg,cached
PlantDoc,tomato_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/IMG_3011.jpg,test,image_0342,/content/selected_images/PlantDoc/test/tomato_healthy/image_0342.jpg,cached
PlantDoc,tomato_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/Bacterial-leaf-spot-transplants1.jpg,train,image_0343,/content/selected_images/PlantDoc/train/tomato_healthy/image_0343.jpg,cached
PlantVillage,tomato_bacterial_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Bacterial_spot/4552e196-00f9-4de7-9a47-605de7a9ecd0___UF.GRC_BS_Lab%20Leaf%209296.JPG,train,image_0344,/content/selected_images/PlantVillage/train/tomato_bacterial_spot/image_0344.jpg,cached
PlantVillage,tomato_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___healthy/9ee73ce8-ea9e-4a76-8b41-39500bdf3514___RS_HL%200110.JPG,test,image_0345,/content/selected_images/PlantVillage/test/tomato_healthy/image_0345.jpg,cached
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Early%20blight%20leaf/tomatoearlyblight.jpg,train,image_0346,/content/selected_images/PlantDoc/train/tomato_early_blight/image_0346.jpg,cached
PlantVillage,tomato_bacterial_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Bacterial_spot/7b5a767a-b17f-42a6-a809-233e5b857ff4___GCREC_Bact.Sp%205819.JPG,train,image_0347,/content/selected_images/PlantVillage/train/tomato_bacterial_spot/image_0347.jpg,cached
PlantVillage,tomato_bacterial_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Bacterial_spot/74c440d9-d186-41f2-a9c3-9db567a69be9___UF.GRC_BS_Lab%20Leaf%200325.JPG,test,image_0348,/content/selected_images/PlantVillage/test/tomato_bacterial_spot/image_0348.jpg,cached
PlantVillage,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Septoria_leaf_spot/426b2853-faed-40cc-8154-d721fd00fdf2___Matt.S_CG%202770.JPG,test,image_0349,/content/selected_images/PlantVillage/test/tomato_septoria_leaf_spot/image_0349.jpg,cached
PlantDoc,tomato_late_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20late%20blight/tomato-late-blight-conn-2015-139rcs.jpg,train,image_0350,/content/selected_images/PlantDoc/train/tomato_late_blight/image_0350.jpg,cached
PlantVillage,tomato_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___healthy/f2acd891-c219-4c76-b2e7-a55c7c92e018___RS_HL%209898.JPG,train,image_0351,/content/selected_images/PlantVillage/train/tomato_healthy/image_0351.jpg,cached
PlantDoc,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Septoria%20leaf%20spot/128110613-56a6d3633df78cf7729070ad.jpg,train,image_0352,/content/selected_images/PlantDoc/train/tomato_septoria_leaf_spot/image_0352.jpg,cached
PlantVillage,tomato_leaf_mould,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Leaf_Mold/4152fc15-f9d5-4928-b177-b993db007110___Crnl_L.Mold%208876.JPG,train,image_0353,/content/selected_images/PlantVillage/train/tomato_leaf_mould/image_0353.jpg,cached
PlantVillage,tomato_bacterial_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Bacterial_spot/970f1e35-eca5-4011-9d93-be6566f27389___GCREC_Bact.Sp%203525.JPG,test,image_0354,/content/selected_images/PlantVillage/test/tomato_bacterial_spot/image_0354.jpg,cached
PlantVillage,pepper_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___healthy/238821ef-0422-4edf-a574-d3df77b42ac5___JR_HL%205835.JPG,train,image_0355,/content/selected_images/PlantVillage/train/pepper_healthy/image_0355.jpg,cached
PlantDoc,pepper_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf%20spot/pepper_V5a.jpg,train,image_0356,/content/selected_images/PlantDoc/train/pepper_leaf_spot/image_0356.jpg,cached
PlantVillage,pepper_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___Bacterial_spot/3a041cb2-cd43-4fcf-8f84-f559d40f1bd8___JR_B.Spot%209101.JPG,train,image_0357,/content/selected_images/PlantVillage/train/pepper_leaf_spot/image_0357.jpg,cached
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Early%20blight%20leaf/3606630.jpg,train,image_0358,/content/selected_images/PlantDoc/train/tomato_early_blight/image_0358.jpg,cached
PlantVillage,pepper_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___healthy/85bf3b78-72e9-4e2a-8f7c-b330b36170ab___JR_HL%205981.JPG,test,image_0359,/content/selected_images/PlantVillage/test/pepper_healthy/image_0359.jpg,cached
PlantVillage,tomato_leaf_mould,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Leaf_Mold/ffb2d848-e46c-485c-a633-8d6137dd3dbf___Crnl_L.Mold%208735.JPG,train,image_0360,/content/selected_images/PlantVillage/train/tomato_leaf_mould/image_0360.jpg,cached
PlantDoc,pepper_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf/white-pepper-plant-white-pepper-plant-piper-black-pepper-white-bell-pepper-plants-for-sale-pepper-plant-has-white-leaves.jpg,train,image_0361,/content/selected_images/PlantDoc/train/pepper_healthy/image_0361.jpg,cached
PlantDoc,pepper_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf/ac9201ad84e0987e6fdd2589258d72fd.jpg,train,image_0362,/content/selected_images/PlantDoc/train/pepper_healthy/image_0362.jpg,cached
PlantVillage,pepper_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___healthy/e636b023-04af-4ffa-983f-70e2fe7324ff___JR_HL%208027.JPG,train,image_0363,/content/selected_images/PlantVillage/train/pepper_healthy/image_0363.jpg,cached
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Early%20blight%20leaf/early-tomato-blight.jpg,test,image_0364,/content/selected_images/PlantDoc/test/tomato_early_blight/image_0364.jpg,cached
PlantDoc,tomato_late_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20late%20blight/FS547-6-big.jpg,test,image_0365,/content/selected_images/PlantDoc/test/tomato_late_blight/image_0365.jpg,cached
PlantDoc,tomato_bacterial_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20bacterial%20spot/tomato_xanthomonas_foliage.jpg,test,image_0366,/content/selected_images/PlantDoc/test/tomato_bacterial_spot/image_0366.jpg,cached
PlantDoc,tomato_leaf_mould,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/leaf_mold_tomato6x1200.jpg,train,image_0367,/content/selected_images/PlantDoc/train/tomato_leaf_mould/image_0367.jpg,cached
PlantVillage,tomato_late_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Late_blight/fb5dc387-cb1d-49bb-b81e-58d60705a2fd___GHLB_PS%20Leaf%201.3%20Day%2016.jpg,train,image_0368,/content/selected_images/PlantVillage/train/tomato_late_blight/image_0368.jpg,cached
PlantVillage,pepper_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___healthy/1ce80571-2358-4616-b04a-14bbdfd2af6b___JR_HL%208340.JPG,test,image_0369,/content/selected_images/PlantVillage/test/pepper_healthy/image_0369.jpg,cached
PlantDoc,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Septoria%20leaf%20spot/tomato_leaf_spots_1500x1500%25253E.jpg,train,image_0370,/content/selected_images/PlantDoc/train/tomato_septoria_leaf_spot/image_0370.jpg,cached
PlantDoc,tomato_leaf_mould,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/Tomato%2520greenhouse%2520leaf%2520edema%2520and%2520distortion2F.JPG.jpg,train,image_0371,/content/selected_images/PlantDoc/train/tomato_leaf_mould/image_0371.jpg,cached
PlantDoc,tomato_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/DSCN1016.JPG.jpg,test,image_0372,/content/selected_images/PlantDoc/test/tomato_healthy/image_0372.jpg,cached
PlantVillage,tomato_early_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Early_blight/53c47cc3-e958-4e9a-811a-e19e99ef0a8c___RS_Erly.B%206373.JPG,train,image_0373,/content/selected_images/PlantVillage/train/tomato_early_blight/image_0373.jpg,cached
PlantDoc,pepper_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf/yellow-leaves-on-pepper-plant-green-bell-plant-yellow-leaf-yellow-curling-leaves-on-pepper-plants.jpg,test,image_0374,/content/selected_images/PlantDoc/test/pepper_healthy/image_0374.jpg,cached
